,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,year,month,day,hour
1313,1187,7.5,5.0,61.5,13.0,1.0,0.0,0.0,3.0,2015,2,27,19
8820,1759,7.5,4.5,78.5,15.0,2.0,0.0,0.0,3.0,2016,1,8,9
15823,2574,16.0,16.0,72.0,2.0,4.0,0.0,1.0,2.0,2016,10,29,15
15283,98,14.0,14.0,65.0,13.0,3.0,0.0,0.0,2.0,2016,10,7,3
9799,781,6.5,3.5,66.0,17.0,2.0,0.0,0.0,3.0,2016,2,18,11
15601,2365,12.0,12.0,82.0,13.0,3.0,0.0,0.0,2.0,2016,10,20,9
5437,68,16.0,16.0,72.0,13.0,1.0,0.0,0.0,1.0,2015,8,19,4
7982,1668,8.0,4.5,71.0,21.5,1.0,0.0,0.0,3.0,2015,12,4,7
10393,539,5.5,2.5,78.5,15.0,3.0,0.0,0.0,0.0,2016,3,14,6
451,850,2.0,0.0,70.0,6.5,1.0,0.0,0.0,3.0,2015,1,22,20
17136,767,11.0,11.0,82.0,26.0,3.0,0.0,0.0,3.0,2016,12,23,10
5261,969,18.5,18.5,75.5,8.5,7.0,0.0,0.0,1.0,2015,8,11,20
1786,953,7.5,4.5,81.5,15.0,4.0,0.0,0.0,0.0,2015,3,19,12
17146,275,11.5,11.5,79.5,21.0,7.0,0.0,0.0,3.0,2016,12,23,20
17033,49,7.0,6.0,87.0,6.0,4.0,0.0,0.0,3.0,2016,12,19,3
12314,466,10.0,8.0,88.0,17.0,4.0,0.0,0.0,1.0,2016,6,2,23
7036,2061,11.5,11.5,65.0,5.0,1.0,0.0,1.0,2.0,2015,10,25,11
11694,212,14.0,14.0,72.0,8.0,1.0,0.0,1.0,0.0,2016,5,8,3
10773,2941,12.5,12.5,45.5,17.0,1.0,0.0,0.0,0.0,2016,3,30,17
1838,1340,8.0,5.0,66.0,20.5,4.0,0.0,1.0,0.0,2015,3,21,16
13106,1729,21.0,21.0,39.0,8.5,1.0,0.0,0.0,1.0,2016,7,6,14
6024,714,15.0,15.0,68.0,7.0,1.0,0.0,1.0,2.0,2015,9,12,23
2523,1468,9.0,7.0,58.0,13.0,4.0,0.0,1.0,0.0,2015,4,19,11
12166,2222,17.0,17.0,73.0,18.0,1.0,0.0,0.0,0.0,2016,5,27,19
16720,42,3.0,1.0,100.0,7.5,4.0,0.0,0.0,3.0,2016,12,6,2
9717,65,2.0,-2.5,81.0,18.0,1.0,0.0,0.0,3.0,2016,2,15,1
9206,1058,14.0,14.0,82.0,17.0,4.0,0.0,1.0,3.0,2016,1,24,11
14065,5186,21.0,21.0,53.0,24.0,1.0,0.0,0.0,1.0,2016,8,15,17
4851,2460,20.5,20.5,44.5,10.0,1.0,0.0,1.0,1.0,2015,7,25,18
16166,275,10.0,8.0,88.0,13.0,2.0,0.0,1.0,2.0,2016,11,13,0
6768,2229,8.0,6.0,82.0,9.0,1.0,0.0,0.0,2.0,2015,10,14,7
3921,1837,20.0,20.0,64.0,17.0,1.0,0.0,0.0,1.0,2015,6,16,20
1353,1306,10.0,6.0,54.0,36.0,2.0,0.0,1.0,0.0,2015,3,1,11
2857,289,14.5,14.5,91.0,15.0,7.0,0.0,1.0,0.0,2015,5,3,9
6737,3631,12.5,12.5,61.0,8.5,2.0,0.0,0.0,2.0,2015,10,12,18
11412,2055,6.0,2.0,63.5,24.0,2.0,0.0,0.0,0.0,2016,4,26,9
7370,1006,15.0,15.0,79.5,14.0,2.0,0.0,1.0,2.0,2015,11,8,10
11345,1823,9.0,6.0,50.0,24.0,2.0,0.0,1.0,0.0,2016,4,23,14
16221,2305,13.0,13.0,94.0,17.5,4.0,0.0,0.0,2.0,2016,11,15,7
15966,520,9.5,9.0,84.5,4.5,7.0,0.0,0.0,2.0,2016,11,4,15
13178,2983,23.0,23.0,61.0,28.0,2.0,0.0,1.0,1.0,2016,7,9,14
716,508,1.0,-1.0,67.5,7.0,1.0,0.0,0.0,3.0,2015,2,2,21
14322,1968,25.0,25.0,45.5,8.0,1.0,0.0,0.0,1.0,2016,8,26,13
4409,49,16.5,16.5,66.0,7.0,1.0,0.0,0.0,1.0,2015,7,7,4
5364,366,14.0,14.0,72.0,6.0,1.0,0.0,1.0,1.0,2015,8,16,3
2108,23,10.0,6.5,85.0,30.5,7.0,0.0,0.0,0.0,2015,4,2,3
11917,1214,15.5,15.5,53.5,16.0,1.0,0.0,0.0,0.0,2016,5,17,10
7146,100,14.5,14.5,91.0,15.0,4.0,0.0,0.0,2.0,2015,10,30,2
9415,33,10.0,6.5,64.5,27.5,1.0,0.0,0.0,3.0,2016,2,2,4
14978,1737,20.0,20.0,60.0,19.0,1.0,0.0,1.0,2.0,2016,9,24,10
508,70,2.0,-1.5,87.0,12.0,1.0,0.0,1.0,3.0,2015,1,25,5
1120,1271,8.0,5.0,87.0,19.5,7.0,0.0,0.0,3.0,2015,2,19,18
16594,969,4.0,1.0,63.0,13.0,1.0,0.0,0.0,2.0,2016,11,30,20
14224,1163,21.0,21.0,64.0,26.0,2.0,0.0,0.0,1.0,2016,8,22,11
4194,163,17.0,17.0,64.0,11.0,1.0,0.0,1.0,1.0,2015,6,28,5
10206,1195,6.0,2.5,68.0,20.0,2.0,0.0,1.0,0.0,2016,3,6,11
5870,91,9.0,8.0,87.0,6.5,1.0,0.0,1.0,2.0,2015,9,6,5
640,2350,5.5,2.5,70.5,17.0,2.0,0.0,0.0,3.0,2015,1,30,17
4514,3232,23.5,23.5,50.0,26.0,3.0,0.0,1.0,1.0,2015,7,11,13
10200,52,2.5,-1.5,84.0,16.0,1.0,0.0,1.0,0.0,2016,3,6,5
2621,1397,13.0,13.0,59.0,8.0,1.0,0.0,0.0,0.0,2015,4,23,13
2675,1502,15.0,15.0,68.0,19.0,1.0,0.0,1.0,0.0,2015,4,25,19
13853,1555,21.0,21.0,60.0,18.0,1.0,0.0,1.0,1.0,2016,8,6,21
4795,1357,18.0,18.0,60.0,14.0,2.0,0.0,0.0,1.0,2015,7,23,10
13332,642,18.0,18.0,83.0,23.0,4.0,0.0,1.0,1.0,2016,7,16,0
2312,2311,20.5,20.5,33.0,17.0,1.0,0.0,0.0,0.0,2015,4,10,16
7204,1970,9.5,9.5,97.0,2.0,4.0,0.0,1.0,2.0,2015,11,1,12
5855,1863,15.0,15.0,63.0,15.0,4.0,0.0,1.0,2.0,2015,9,5,14
12238,1442,17.0,17.0,59.0,25.0,2.0,1.0,0.0,0.0,2016,5,30,19
6458,90,12.0,12.0,85.0,5.0,1.0,0.0,0.0,2.0,2015,10,1,2
8350,828,16.0,16.0,63.0,19.5,1.0,0.0,1.0,3.0,2015,12,19,19
581,575,9.0,5.5,79.0,24.0,3.0,0.0,0.0,3.0,2015,1,28,6
12037,1701,16.5,16.5,57.5,10.0,1.0,0.0,1.0,0.0,2016,5,22,10
1806,3515,5.0,2.0,87.0,11.0,3.0,0.0,0.0,0.0,2015,3,20,8
15632,2116,13.0,13.0,72.0,12.0,3.0,0.0,0.0,2.0,2016,10,21,16
10228,1756,4.0,0.0,65.0,18.5,2.0,0.0,0.0,0.0,2016,3,7,9
7450,3009,14.5,14.5,74.5,19.5,3.0,0.0,0.0,2.0,2015,11,11,18
7499,1195,9.0,6.0,66.0,21.0,1.0,0.0,0.0,2.0,2015,11,13,19
13303,2777,20.5,20.5,43.0,14.0,1.0,0.0,0.0,1.0,2016,7,14,19
9662,1999,5.5,2.5,78.5,13.0,3.0,0.0,0.0,3.0,2016,2,12,18
15592,240,11.0,11.0,77.0,14.0,1.0,0.0,0.0,2.0,2016,10,20,0
16823,788,13.0,13.0,91.0,11.0,4.0,0.0,1.0,3.0,2016,12,10,9
10276,1581,9.0,6.0,84.5,18.0,7.0,0.0,0.0,0.0,2016,3,9,9
14970,342,14.5,14.5,74.5,6.5,2.0,0.0,1.0,2.0,2016,9,24,2
16264,71,9.0,6.0,82.0,18.5,1.0,0.0,0.0,2.0,2016,11,17,2
9931,150,2.0,2.0,87.0,0.0,1.0,0.0,0.0,3.0,2016,2,24,0
5852,1327,14.0,14.0,79.5,15.0,3.0,0.0,1.0,2.0,2015,9,5,11
13549,134,19.0,19.0,88.0,17.5,7.0,0.0,0.0,1.0,2016,7,25,1
15965,368,10.0,10.0,88.0,6.0,7.0,0.0,0.0,2.0,2016,11,4,14
2302,505,7.0,5.5,93.0,8.0,1.0,0.0,0.0,0.0,2015,4,10,6
12458,554,14.0,14.0,88.0,14.0,4.0,0.0,0.0,1.0,2016,6,8,23
10069,2705,7.0,5.0,53.0,9.0,1.0,0.0,0.0,3.0,2016,2,29,18
313,199,1.0,-3.0,81.0,14.0,1.0,0.0,1.0,3.0,2015,1,17,2
15085,1080,17.5,17.5,85.5,21.5,3.0,0.0,0.0,2.0,2016,9,28,21
9589,2623,6.5,2.0,59.5,26.5,2.0,0.0,0.0,3.0,2016,2,9,17
11599,50,8.0,6.5,71.0,7.5,1.0,0.0,0.0,0.0,2016,5,4,4
12752,155,16.0,16.0,77.0,14.0,4.0,0.0,0.0,1.0,2016,6,21,5
976,1274,8.5,5.5,84.5,21.0,7.0,0.0,0.0,3.0,2015,2,13,18
5462,134,17.0,17.0,91.0,10.0,4.0,0.0,0.0,1.0,2015,8,20,5
2437,1039,14.5,14.5,59.0,21.5,1.0,0.0,0.0,0.0,2015,4,15,21
15739,67,12.0,12.0,94.0,7.5,3.0,0.0,0.0,2.0,2016,10,26,3
11719,45,14.0,14.0,72.0,6.5,1.0,0.0,0.0,0.0,2016,5,9,4
7818,957,13.0,13.0,88.0,21.0,3.0,0.0,0.0,2.0,2015,11,27,10
9857,307,13.0,13.0,77.0,31.0,3.0,0.0,1.0,3.0,2016,2,20,22
16306,760,6.0,3.5,71.0,13.0,1.0,0.0,0.0,2.0,2016,11,18,20
6044,1308,13.5,13.5,74.5,16.0,2.0,0.0,1.0,2.0,2015,9,13,19
502,374,3.0,-0.5,81.0,13.0,1.0,0.0,1.0,3.0,2015,1,24,23
13322,1800,20.0,20.0,58.0,20.5,3.0,0.0,0.0,1.0,2016,7,15,14
8167,507,7.0,4.0,78.5,16.0,1.0,0.0,1.0,3.0,2015,12,12,0
590,823,6.5,1.5,55.0,37.0,2.0,0.0,0.0,3.0,2015,1,28,15
16027,42,6.5,3.0,81.0,20.5,2.0,0.0,0.0,2.0,2016,11,7,4
13171,335,19.0,19.0,73.0,17.0,3.0,0.0,1.0,1.0,2016,7,9,7
6801,1925,12.0,12.0,72.0,15.0,7.0,0.0,0.0,2.0,2015,10,15,16
7589,360,14.5,14.5,91.0,25.0,7.0,0.0,0.0,2.0,2015,11,17,13
15572,55,11.0,11.0,77.0,21.0,1.0,0.0,0.0,2.0,2016,10,19,4
15511,1621,17.0,17.0,68.0,18.0,7.0,0.0,1.0,2.0,2016,10,16,15
16091,856,8.0,4.5,82.0,22.0,1.0,0.0,0.0,2.0,2016,11,9,20
2106,76,9.5,5.5,91.0,31.0,7.0,0.0,0.0,0.0,2015,4,2,1
7534,100,15.0,15.0,77.0,38.0,3.0,0.0,1.0,2.0,2015,11,15,6
1825,143,8.0,6.5,76.0,9.0,2.0,0.0,1.0,0.0,2015,3,21,3
10202,115,2.5,-0.5,84.0,11.0,1.0,0.0,1.0,0.0,2016,3,6,7
3910,2326,17.0,17.0,48.5,5.5,1.0,0.0,0.0,1.0,2015,6,16,9
15857,62,12.0,12.0,94.0,9.0,4.0,0.0,0.0,2.0,2016,10,31,2
10529,479,6.5,3.5,68.5,16.0,4.0,0.0,1.0,0.0,2016,3,19,22
349,1313,4.0,1.0,75.0,14.0,2.0,0.0,1.0,3.0,2015,1,18,14
14081,1300,19.5,19.5,68.5,12.0,2.0,0.0,0.0,1.0,2016,8,16,10
6127,660,11.5,11.5,85.0,13.0,1.0,0.0,0.0,2.0,2015,9,17,6
12967,2403,19.0,19.0,62.0,23.0,2.0,0.0,0.0,1.0,2016,6,30,19
8990,743,4.5,0.0,65.5,25.0,2.0,0.0,0.0,3.0,2016,1,15,11
6309,792,14.5,14.5,61.0,19.5,1.0,0.0,0.0,2.0,2015,9,24,21
9620,181,4.0,1.5,81.0,10.0,1.0,0.0,0.0,3.0,2016,2,11,0
11286,36,7.0,6.0,87.0,7.0,1.0,0.0,0.0,0.0,2016,4,21,3
11923,2238,17.5,17.5,44.0,18.0,1.0,0.0,0.0,0.0,2016,5,17,16
10680,81,10.0,8.0,76.0,18.0,2.0,0.0,1.0,0.0,2016,3,26,5
9753,1092,7.5,4.5,55.0,18.0,2.0,0.0,0.0,3.0,2016,2,16,13
1433,1476,8.0,5.5,57.0,13.0,2.0,0.0,0.0,0.0,2015,3,4,19
8052,119,14.0,14.0,82.0,16.0,3.0,0.0,0.0,3.0,2015,12,7,5
7653,1303,10.0,7.0,60.0,26.0,2.0,0.0,0.0,2.0,2015,11,20,13
3677,2945,20.0,20.0,35.0,27.0,1.0,0.0,1.0,1.0,2015,6,6,16
5577,156,15.0,15.0,85.0,22.0,2.0,0.0,0.0,1.0,2015,8,25,0
9476,2733,12.5,12.5,69.5,9.0,2.0,0.0,0.0,3.0,2016,2,4,17
3187,182,10.5,9.5,64.5,11.0,1.0,0.0,1.0,0.0,2015,5,17,3
5062,1595,24.0,24.0,54.0,26.0,3.0,0.0,0.0,1.0,2015,8,3,13
2723,2050,12.0,12.0,38.0,17.5,1.0,0.0,0.0,0.0,2015,4,27,19
3302,841,15.5,15.5,48.0,17.0,1.0,0.0,0.0,0.0,2015,5,21,22
14344,1816,24.0,24.0,61.0,25.0,1.0,0.0,1.0,1.0,2016,8,27,11
5953,2030,19.0,19.0,50.5,27.0,1.0,0.0,0.0,2.0,2015,9,9,16
9027,226,2.0,1.0,87.0,5.0,7.0,0.0,1.0,3.0,2016,1,17,0
14977,1275,19.0,19.0,64.0,17.0,1.0,0.0,1.0,2.0,2016,9,24,9
14232,2644,23.0,23.0,59.0,18.5,2.0,0.0,0.0,1.0,2016,8,22,19
42,2389,9.5,7.5,69.0,14.0,3.0,0.0,0.0,3.0,2015,1,5,18
2909,1155,16.0,16.0,43.5,43.5,2.0,0.0,0.0,0.0,2015,5,5,13
2699,1121,10.5,9.5,69.0,11.0,2.0,0.0,1.0,0.0,2015,4,26,19
4850,2737,20.0,20.0,46.0,17.5,1.0,0.0,1.0,1.0,2015,7,25,17
12800,91,19.0,19.0,94.0,12.0,7.0,0.0,0.0,1.0,2016,6,23,5
6884,51,12.0,12.0,88.0,6.5,3.0,0.0,0.0,2.0,2015,10,19,3
1960,2399,11.0,11.0,48.5,23.0,2.0,0.0,0.0,0.0,2015,3,26,18
2790,1330,14.0,14.0,39.0,22.5,1.0,0.0,0.0,0.0,2015,4,30,14
2055,1868,10.0,7.0,69.0,20.0,7.0,0.0,0.0,0.0,2015,3,30,18
889,47,4.0,3.5,93.0,5.0,4.0,0.0,0.0,3.0,2015,2,10,2
17168,315,10.0,7.0,71.0,24.0,2.0,0.0,1.0,3.0,2016,12,24,18
13353,1307,22.5,22.5,67.0,23.0,1.0,0.0,1.0,1.0,2016,7,16,21
17330,941,8.0,5.0,90.0,18.0,4.0,0.0,1.0,3.0,2016,12,31,12
2682,139,12.0,12.0,88.0,11.0,7.0,0.0,1.0,0.0,2015,4,26,2
5743,375,15.0,15.0,88.0,11.0,4.0,1.0,0.0,1.0,2015,8,31,22
12338,549,12.0,12.0,94.0,6.0,3.0,0.0,0.0,1.0,2016,6,3,23
2490,193,7.0,4.0,73.5,18.0,3.0,0.0,1.0,0.0,2015,4,18,2
8442,1272,12.0,12.0,67.0,17.0,2.0,0.0,0.0,3.0,2015,12,23,15
1734,3734,7.0,5.0,93.0,11.0,2.0,0.0,0.0,0.0,2015,3,17,8
11524,270,7.0,6.5,71.0,5.5,1.0,0.0,1.0,0.0,2016,5,1,1
4989,1643,21.0,21.0,38.0,12.0,1.0,0.0,0.0,1.0,2015,7,31,12
6759,1806,12.0,12.0,63.0,15.0,2.0,0.0,0.0,2.0,2015,10,13,16
11342,1574,8.0,5.0,62.0,22.0,2.0,0.0,1.0,0.0,2016,4,23,11
10767,880,10.5,9.0,60.0,24.0,2.0,0.0,0.0,0.0,2016,3,30,11
1054,102,5.5,2.5,81.0,17.0,1.0,0.0,0.0,3.0,2015,2,17,0
3031,3112,18.0,18.0,56.0,22.0,2.0,0.0,1.0,0.0,2015,5,10,15
11685,3457,21.0,21.0,41.5,23.0,1.0,0.0,1.0,0.0,2016,5,7,18
16399,3114,10.0,8.0,76.0,17.0,2.0,0.0,0.0,2.0,2016,11,22,17
12962,1596,20.0,20.0,58.0,24.0,2.0,0.0,0.0,1.0,2016,6,30,14
9812,172,3.0,0.0,81.0,13.0,1.0,0.0,0.0,3.0,2016,2,19,0
11069,31,10.0,8.0,82.0,15.0,7.0,0.0,0.0,0.0,2016,4,12,2
9146,298,5.0,2.0,73.0,11.0,1.0,0.0,0.0,3.0,2016,1,21,23
5967,752,12.5,12.5,91.0,2.0,1.0,0.0,0.0,2.0,2015,9,10,6
2486,594,9.0,6.0,71.0,19.0,2.0,0.0,0.0,0.0,2015,4,17,22
1777,50,7.0,4.5,81.0,14.0,3.0,0.0,0.0,0.0,2015,3,19,3
1834,1355,8.0,5.0,62.0,19.0,3.0,0.0,1.0,0.0,2015,3,21,12
1945,40,6.0,3.0,76.0,14.0,7.0,0.0,0.0,0.0,2015,3,26,3
6183,3286,18.5,18.5,47.5,13.0,2.0,0.0,1.0,2.0,2015,9,19,15
957,379,3.0,0.0,81.0,10.0,3.0,0.0,0.0,3.0,2015,2,12,23
684,1083,6.0,1.5,61.0,29.0,3.0,0.0,1.0,3.0,2015,2,1,13
8924,2588,7.0,2.0,73.5,36.0,7.0,0.0,0.0,3.0,2016,1,12,17
16226,1206,16.0,16.0,83.0,12.0,3.0,0.0,0.0,2.0,2016,11,15,12
15095,2389,18.0,18.0,83.0,24.0,7.0,0.0,0.0,2.0,2016,9,29,7
9171,292,8.0,5.0,84.5,20.0,1.0,0.0,1.0,3.0,2016,1,23,0
6720,118,9.5,9.5,79.0,4.0,1.0,0.0,0.0,2.0,2015,10,12,1
2580,1359,12.0,12.0,65.0,17.0,1.0,0.0,0.0,0.0,2015,4,21,20
11265,729,5.5,3.5,90.0,8.0,1.0,0.0,0.0,0.0,2016,4,20,6
5566,765,17.0,17.0,88.0,16.0,7.0,0.0,0.0,1.0,2015,8,24,13
5536,259,19.5,19.5,66.0,25.0,1.0,0.0,1.0,1.0,2015,8,23,7
1240,2522,8.0,4.0,51.5,25.0,1.0,0.0,0.0,3.0,2015,2,24,18
7124,57,11.0,11.0,94.0,9.0,1.0,0.0,0.0,2.0,2015,10,29,4
1830,429,8.0,5.0,71.0,19.0,3.0,0.0,1.0,0.0,2015,3,21,8
15889,1092,10.5,9.5,94.0,12.0,3.0,0.0,0.0,2.0,2016,11,1,10
14379,926,18.0,18.0,83.0,13.0,2.0,0.0,1.0,1.0,2016,8,28,22
6754,958,12.0,12.0,67.0,15.0,2.0,0.0,0.0,2.0,2015,10,13,11
3373,942,16.5,16.5,75.0,11.0,2.0,0.0,1.0,0.0,2015,5,24,21
4001,164,14.0,14.0,72.0,8.0,1.0,0.0,1.0,1.0,2015,6,20,4
17229,119,2.5,-1.0,84.0,12.0,1.0,1.0,0.0,3.0,2016,12,27,7
6108,813,14.5,14.5,79.5,24.0,7.0,0.0,0.0,2.0,2015,9,16,11
16789,557,13.0,13.0,94.0,9.0,4.0,0.0,0.0,3.0,2016,12,8,23
5635,999,17.5,17.5,72.5,24.0,2.0,0.0,0.0,1.0,2015,8,27,10
13152,1606,21.5,21.5,62.5,30.0,2.0,0.0,0.0,1.0,2016,7,8,12
1548,843,10.0,7.0,82.0,20.0,3.0,0.0,0.0,0.0,2015,3,9,14
701,407,-0.5,-4.5,66.5,14.0,1.0,0.0,0.0,3.0,2015,2,2,6
13231,2449,18.0,18.0,78.0,19.5,2.0,0.0,0.0,1.0,2016,7,11,19
11956,105,11.5,11.5,91.0,19.5,7.0,0.0,0.0,0.0,2016,5,19,1
469,1005,5.0,1.0,66.0,19.5,1.0,0.0,0.0,3.0,2015,1,23,14
4699,183,15.5,15.5,79.5,12.0,7.0,0.0,1.0,1.0,2015,7,19,7
15968,1648,9.0,8.5,87.0,5.0,7.0,0.0,0.0,2.0,2016,11,4,17
12474,1959,19.0,19.0,62.0,13.0,1.0,0.0,0.0,1.0,2016,6,9,15
5576,303,15.5,15.5,85.5,23.0,2.0,0.0,0.0,1.0,2015,8,24,23
10198,94,3.0,-0.5,81.0,14.0,1.0,0.0,1.0,0.0,2016,3,6,3
14231,4475,23.5,23.5,55.5,20.5,2.0,0.0,0.0,1.0,2016,8,22,18
8041,930,13.0,13.0,94.0,14.0,7.0,0.0,1.0,3.0,2015,12,6,18
5173,202,15.5,15.5,91.0,5.0,1.0,0.0,1.0,1.0,2015,8,8,4
13747,1017,20.0,20.0,83.0,17.0,3.0,0.0,0.0,1.0,2016,8,2,10
7266,62,11.5,11.5,100.0,5.5,7.0,0.0,0.0,2.0,2015,11,4,2
12478,2851,17.5,17.5,70.5,16.0,1.0,0.0,0.0,1.0,2016,6,9,19
10960,636,8.0,4.5,82.0,23.0,7.0,0.0,0.0,0.0,2016,4,7,13
3547,34,9.0,6.5,73.5,16.0,1.0,0.0,0.0,1.0,2015,6,1,3
2460,1036,11.0,11.0,60.0,20.5,1.0,0.0,0.0,0.0,2015,4,16,20
7126,643,12.0,12.0,88.0,13.0,2.0,0.0,0.0,2.0,2015,10,29,6
4588,2169,21.5,21.5,67.0,16.0,4.0,0.0,0.0,1.0,2015,7,14,16
9686,484,5.0,2.0,87.0,14.0,7.0,0.0,1.0,3.0,2016,2,13,18
8911,39,5.0,0.5,84.0,24.0,2.0,0.0,0.0,3.0,2016,1,12,4
13078,1238,17.5,17.5,64.0,24.0,2.0,0.0,0.0,1.0,2016,7,5,10
12804,2615,20.5,20.5,91.0,7.0,3.0,0.0,0.0,1.0,2016,6,23,9
15919,1878,10.0,8.5,56.0,10.0,1.0,0.0,0.0,2.0,2016,11,2,16
16522,471,8.0,5.0,71.0,16.0,3.0,0.0,1.0,2.0,2016,11,27,20
2509,579,9.5,7.0,62.0,19.5,1.0,0.0,1.0,0.0,2015,4,18,21
7262,687,12.0,12.0,94.0,3.5,1.0,0.0,0.0,2.0,2015,11,3,22
9394,1813,13.0,13.0,63.0,34.0,3.0,0.0,0.0,3.0,2016,2,1,7
5185,3556,25.0,25.0,49.0,18.0,1.0,0.0,1.0,1.0,2015,8,8,16
17293,232,1.5,1.5,96.5,4.0,2.0,0.0,0.0,3.0,2016,12,29,23
13018,786,15.0,15.0,74.5,16.0,1.0,0.0,1.0,1.0,2016,7,2,22
2279,1925,7.0,5.0,96.5,12.0,4.0,0.0,0.0,0.0,2015,4,9,7
6559,2117,14.5,14.5,91.0,15.0,3.0,0.0,0.0,2.0,2015,10,5,7
4188,1066,20.0,20.0,64.0,13.0,1.0,0.0,1.0,1.0,2015,6,27,23
7689,219,2.0,-1.5,58.0,12.0,1.0,0.0,1.0,2.0,2015,11,22,1
1667,1510,7.0,4.0,71.0,18.0,3.0,0.0,1.0,0.0,2015,3,14,13
15495,497,12.0,12.0,88.0,10.0,1.0,0.0,1.0,2.0,2016,10,15,23
5616,472,19.0,19.0,85.5,24.0,7.0,0.0,0.0,1.0,2015,8,26,15
10148,44,8.0,5.0,87.0,19.0,7.0,0.0,0.0,0.0,2016,3,4,1
2399,2321,10.0,8.0,76.0,16.0,1.0,0.0,0.0,0.0,2015,4,14,7
15952,170,8.5,7.0,79.0,8.0,1.0,0.0,0.0,2.0,2016,11,4,1
13909,134,13.5,13.5,72.0,15.0,2.0,0.0,0.0,1.0,2016,8,9,5
552,69,5.0,2.0,78.5,15.0,1.0,0.0,0.0,3.0,2015,1,27,1
17019,1329,9.0,8.0,87.0,8.0,3.0,0.0,1.0,3.0,2016,12,18,13
5218,171,18.0,18.0,83.0,19.5,3.0,0.0,0.0,1.0,2015,8,10,1
11255,1286,9.5,6.5,76.5,23.0,1.0,0.0,0.0,0.0,2016,4,19,20
826,916,5.0,2.0,87.0,12.0,3.0,0.0,1.0,3.0,2015,2,7,11
11100,2224,12.0,12.0,65.0,3.0,1.0,0.0,0.0,0.0,2016,4,13,9
11737,563,16.0,16.0,83.0,11.0,3.0,0.0,0.0,0.0,2016,5,9,22
785,2402,3.0,-0.5,70.0,16.0,2.0,0.0,0.0,3.0,2015,2,5,18
428,666,3.0,2.0,81.0,6.0,4.0,0.0,0.0,3.0,2015,1,21,21
2337,2410,13.5,13.5,32.0,23.0,1.0,0.0,1.0,0.0,2015,4,11,17
12235,2054,17.0,17.0,66.0,22.0,3.0,1.0,0.0,0.0,2016,5,30,16
13921,4447,20.0,20.0,39.0,19.5,1.0,0.0,0.0,1.0,2016,8,9,17
14185,541,17.0,17.0,77.0,29.5,7.0,0.0,1.0,1.0,2016,8,20,20
12203,400,11.0,11.0,88.0,13.0,3.0,0.0,1.0,0.0,2016,5,29,8
10015,1251,6.0,1.5,51.0,29.0,4.0,0.0,1.0,3.0,2016,2,27,12
9664,705,5.0,3.0,87.0,7.0,3.0,0.0,0.0,3.0,2016,2,12,20
10444,1865,8.0,4.0,71.0,25.0,3.0,0.0,0.0,0.0,2016,3,16,9
14116,688,18.0,18.0,75.5,6.5,1.0,0.0,0.0,1.0,2016,8,17,23
9483,208,11.0,11.0,82.0,19.5,3.0,0.0,0.0,3.0,2016,2,5,0
13553,170,16.0,16.0,83.0,18.0,1.0,0.0,0.0,1.0,2016,7,25,5
4139,1144,19.5,19.5,58.0,13.0,1.0,0.0,0.0,1.0,2015,6,25,22
9453,2608,7.5,4.5,61.5,17.5,1.0,0.0,0.0,3.0,2016,2,3,18
6909,36,9.0,8.0,94.0,6.0,1.0,0.0,0.0,2.0,2015,10,20,4
15401,118,11.0,11.0,88.0,5.0,3.0,0.0,0.0,2.0,2016,10,12,1
11568,442,12.0,12.0,63.0,22.0,2.0,1.0,0.0,0.0,2016,5,2,21
6558,601,14.0,14.0,91.0,17.0,7.0,0.0,0.0,2.0,2015,10,5,6
9671,136,2.0,0.5,90.0,6.5,2.0,0.0,1.0,3.0,2016,2,13,3
15115,77,13.0,13.0,74.5,17.0,1.0,0.0,0.0,2.0,2016,9,30,3
8157,798,10.5,9.0,77.0,24.0,7.0,0.0,0.0,3.0,2015,12,11,14
17342,933,7.5,5.0,84.5,14.0,3.0,0.0,1.0,3.0,2017,1,1,0
8755,1315,9.5,8.5,84.5,6.5,2.0,0.0,0.0,3.0,2016,1,5,16
16021,223,7.0,3.0,81.0,26.0,7.0,0.0,1.0,2.0,2016,11,6,22
13594,965,20.0,20.0,66.5,18.0,1.0,0.0,0.0,1.0,2016,7,26,22
700,72,0.0,-4.0,64.0,12.0,1.0,0.0,0.0,3.0,2015,2,2,5
13155,1877,23.0,23.0,51.5,32.5,2.0,0.0,0.0,1.0,2016,7,8,15
4103,1287,20.5,20.5,47.5,14.0,2.0,0.0,0.0,1.0,2015,6,24,10
6691,991,14.0,14.0,82.0,14.0,1.0,0.0,1.0,2.0,2015,10,10,20
13794,2415,18.0,18.0,68.0,25.0,2.0,0.0,0.0,1.0,2016,8,4,9
10571,1551,10.0,7.5,58.0,20.5,3.0,0.0,0.0,0.0,2016,3,21,16
10869,2138,16.0,16.0,48.0,17.0,1.0,0.0,1.0,0.0,2016,4,3,17
12580,93,15.0,15.0,94.0,15.5,7.0,0.0,0.0,1.0,2016,6,14,1
5750,116,15.0,15.0,85.0,11.0,3.0,0.0,0.0,2.0,2015,9,1,5
3193,1012,13.5,13.5,53.0,18.5,2.0,0.0,1.0,0.0,2015,5,17,9
14117,353,17.0,17.0,83.0,6.0,1.0,0.0,0.0,1.0,2016,8,18,0
